timeOpen,open,high,low,close,volume,marketCap,Crypt
"Friday, October 10, 2025",4369.07,4395.57,3460.22,3843.01,97736621123.22,463616399824.04,ETH
"Thursday, October 9, 2025",4526.96,4531.72,4273.56,4369.14,47903074595.95,527360419016.92,ETH
"Wednesday, October 8, 2025",4451.11,4556.22,4417.77,4527.65,40456628234.55,546418898900.76,ETH
"Tuesday, October 7, 2025",4687.71,4755.22,4443.57,4451.15,54879425294.14,537263197186.55,ETH
"Monday, October 6, 2025",4515.30,4736.21,4492.87,4687.77,44992456373.95,565821810941.97,ETH
"Sunday, October 5, 2025",4489.05,4616.53,4472.14,4515.42,44880806324.30,545011459891.43,ETH
"Saturday, October 4, 2025",4514.91,4519.53,4444.01,4489.20,21832270764.34,541843342777.31,ETH
"Friday, October 3, 2025",4486.93,4591.44,4431.48,4514.87,49603450229.51,544964224449.83,ETH
"Thursday, October 2, 2025",4352.24,4517.67,4336.53,4487.92,48074066058.40,541587580456.48,ETH
"Wednesday, October 1, 2025",4146.03,4351.11,4125.54,4351.11,46161664723.13,525329579805.46,ETH
"Tuesday, September 30, 2025",4217.06,4238.67,4095.44,4145.96,37679153329.73,500439733468.04,ETH
"Monday, September 29, 2025",4141.36,4234.78,4087.93,4217.34,38560429932.16,509012246259.81,ETH
"Sunday, September 28, 2025",4018.66,4143.00,3969.79,4141.48,24631307053.80,499875401329.01,ETH
"Saturday, September 27, 2025",4035.91,4038.45,3975.76,4018.66,20382555776.24,485065638504.60,ETH
"Friday, September 26, 2025",3868.69,4069.17,3868.43,4035.89,47873508327.81,487148672507.12,ETH
"Thursday, September 25, 2025",4153.52,4162.06,3829.01,3868.33,68963092030.56,466965112595.16,ETH
"Wednesday, September 24, 2025",4165.41,4206.90,4081.35,4153.47,33538388785.46,501345332805.82,ETH
"Tuesday, September 23, 2025",4203.02,4227.73,4120.82,4165.50,32460075910.51,502780920266.93,ETH
"Monday, September 22, 2025",4451.58,4457.08,4092.40,4202.88,58221334532.83,507320782537.21,ETH
"Sunday, September 21, 2025",4482.58,4499.39,4447.12,4451.33,19330306132.70,537322921758.08,ETH
"Saturday, September 20, 2025",4470.98,4509.81,4459.16,4482.27,18056494321.84,541065299547.73,ETH
"Friday, September 19, 2025",4589.51,4620.79,4443.26,4470.92,30352619652.62,539664829753.14,ETH
"Thursday, September 18, 2025",4592.44,4643.97,4556.27,4589.92,33497259157.97,553972797718.11,ETH
"Wednesday, September 17, 2025",4503.64,4617.23,4429.64,4592.73,44120899416.67,554327675325.70,ETH
"Tuesday, September 16, 2025",4526.08,4537.60,4428.33,4503.56,32761501436.40,543608779171.06,ETH
"Monday, September 15, 2025",4609.72,4670.53,4469.86,4526.82,40224062008.78,546318649132.78,ETH
"Sunday, September 14, 2025",4668.17,4690.64,4581.85,4609.60,28394160274.52,556415089949.78,ETH
"Saturday, September 13, 2025",4714.70,4763.36,4609.13,4668.18,34843845976.80,563470249929.19,ETH
"Friday, September 12, 2025",4461.48,4734.27,4453.28,4715.25,43839753626.28,569087233888.06,ETH
"Thursday, September 11, 2025",4349.20,4471.70,4339.72,4461.23,35959212991.11,538522088518.26,ETH
"Wednesday, September 10, 2025",4309.09,4450.42,4286.06,4349.15,39521365145.59,524969878487.95,ETH
"Tuesday, September 9, 2025",4308.28,4381.23,4277.85,4309.04,30703320924.99,520128901489.90,ETH
"Monday, September 8, 2025",4305.38,4381.28,4279.97,4308.07,32277142377.91,520031687230.52,ETH
"Sunday, September 7, 2025",4274.17,4334.27,4271.53,4305.35,17426783535.87,519681502604.48,ETH
"Saturday, September 6, 2025",4306.97,4327.44,4244.76,4274.24,18108246446.49,515913942047.36,ETH
"Friday, September 5, 2025",4298.84,4484.36,4258.05,4306.99,44163736675.93,519874151864.06,ETH
"Thursday, September 4, 2025",4450.22,4483.45,4268.59,4298.74,34919798552.38,518892458372.03,ETH
"Wednesday, September 3, 2025",4324.70,4489.20,4286.21,4450.39,35260873496.79,537165073440.79,ETH
"Tuesday, September 2, 2025",4314.39,4414.93,4260.46,4325.37,39884692333.99,522014467221.15,ETH
"Monday, September 1, 2025",4389.63,4490.35,4221.25,4314.47,37530746508.04,520775274676.21,ETH
"Sunday, August 31, 2025",4374.89,4497.18,4373.60,4390.02,26683044983.70,529856769359.84,ETH
"Saturday, August 30, 2025",4360.09,4413.27,4264.20,4374.15,25883112278.16,528078576811.14,ETH
"Friday, August 29, 2025",4507.63,4513.86,4272.46,4360.15,46899991962.03,526291928849.62,ETH
"Thursday, August 28, 2025",4503.63,4629.03,4435.11,4507.18,36045274077.94,544101729769.36,ETH
"Wednesday, August 27, 2025",4600.51,4659.99,4489.30,4503.39,43509902322.18,543619435754.26,ETH
"Tuesday, August 26, 2025",4372.88,4632.07,4316.30,4600.43,53829747706.29,555313823168.70,ETH
"Monday, August 25, 2025",4779.77,4796.35,4343.95,4372.99,63936163544.92,527837688641.00,ETH
"Sunday, August 24, 2025",4776.70,4953.73,4714.47,4779.65,52405003873.18,576952432427.06,ETH
"Saturday, August 23, 2025",4831.09,4831.61,4669.72,4776.09,36503623277.66,576582791135.54,ETH
"Friday, August 22, 2025",4223.73,4884.23,4209.47,4831.35,75965521535.02,583148723755.25,ETH
"Thursday, August 21, 2025",4334.57,4338.83,4205.78,4223.21,33618359941.64,509836385509.81,ETH
"Wednesday, August 20, 2025",4073.17,4376.79,4064.97,4334.50,49577862965.42,523215646295.11,ETH
"Tuesday, August 19, 2025",4312.53,4355.08,4070.54,4073.46,50440367101.82,491663054626.25,ETH
"Monday, August 18, 2025",4473.33,4484.01,4229.38,4312.51,53518423360.04,520556230002.80,ETH
"Sunday, August 17, 2025",4426.26,4575.88,4400.71,4473.27,31348101437.86,539966210413.53,ETH
"Saturday, August 16, 2025",4440.00,4493.15,4379.16,4426.18,26816931513.69,534284596046.23,ETH
"Friday, August 15, 2025",4549.08,4667.73,4375.55,4439.99,55445715823.99,535943432536.88,ETH
"Thursday, August 14, 2025",4756.04,4788.55,4461.28,4548.17,75681632805.73,549111223432.85,ETH
"Wednesday, August 13, 2025",4590.66,4784.67,4566.24,4756.28,62550014641.51,574095286516.75,ETH
"Tuesday, August 12, 2025",4227.21,4634.06,4222.36,4590.93,57237189035.80,554132792673.60,ETH
"Monday, August 11, 2025",4254.23,4362.09,4168.87,4226.97,49989853802.50,510261671402.07,ETH
"Sunday, August 10, 2025",4263.55,4332.21,4163.94,4254.22,36173931366.69,513524020940.93,ETH
"Saturday, August 9, 2025",4009.15,4323.76,4007.71,4263.60,45279715746.34,514649595996.93,ETH
"Friday, August 8, 2025",3914.11,4068.85,3882.44,4009.85,45460293892.34,483941480943.98,ETH
"Thursday, August 7, 2025",3684.06,3926.20,3650.37,3914.33,38627826065.72,472469627315.50,ETH
"Wednesday, August 6, 2025",3612.04,3698.12,3567.10,3683.92,26924415762.50,444700876656.44,ETH
"Tuesday, August 5, 2025",3719.82,3720.66,3547.62,3611.90,32778742296.09,436007565863.54,ETH
"Monday, August 4, 2025",3497.61,3734.98,3491.55,3718.99,30905749657.87,449017764697.28,ETH
"Sunday, August 3, 2025",3392.74,3520.83,3357.94,3497.38,19363593864.91,422195637999.53,ETH
"Saturday, August 2, 2025",3487.96,3535.56,3370.94,3392.74,30165065282.06,409537162852.36,ETH
"Friday, August 1, 2025",3696.14,3722.59,3432.38,3488.37,46261558199.70,421030588127.70,ETH
"Thursday, July 31, 2025",3808.25,3877.47,3685.00,3696.71,32839839444.42,446162311475.96,ETH
"Wednesday, July 30, 2025",3793.58,3832.88,3683.14,3808.20,34392494234.67,459695517568.30,ETH
"Tuesday, July 29, 2025",3788.32,3884.00,3716.88,3793.45,35540435995.43,457926426047.13,ETH
"Monday, July 28, 2025",3875.26,3940.65,3756.52,3787.43,35831336148.75,457291436786.43,ETH
"Sunday, July 27, 2025",3741.26,3876.93,3733.68,3875.25,28897450393.68,467785761042.65,ETH
"Saturday, July 26, 2025",3727.24,3789.79,3702.77,3741.40,24635287360.90,451610834911.67,ETH
"Friday, July 25, 2025",3708.01,3744.82,3579.96,3727.27,42264509576.87,449918713302.14,ETH
"Thursday, July 24, 2025",3629.73,3771.38,3515.00,3708.01,40377960354.44,447597686758.32,ETH
"Wednesday, July 23, 2025",3749.24,3765.03,3532.86,3629.70,41283228952.70,438149668614.74,ETH
"Tuesday, July 22, 2025",3762.88,3798.10,3624.14,3749.15,45248868820.37,452576146479.47,ETH
"Monday, July 21, 2025",3758.92,3856.77,3705.35,3763.37,42611467662.53,454224062360.47,ETH
"Sunday, July 20, 2025",3595.24,3819.40,3582.35,3759.47,44600451065.60,453746661969.02,ETH
"Saturday, July 19, 2025",3548.93,3608.28,3512.97,3595.27,26031719745.61,433988959534.48,ETH
"Friday, July 18, 2025",3476.12,3674.86,3463.39,3549.02,59198465810.11,428403375359.26,ETH
"Thursday, July 17, 2025",3371.51,3521.69,3316.00,3476.78,47532846792.64,419615180093.23,ETH
"Wednesday, July 16, 2025",3139.89,3422.60,3102.48,3371.51,46771354460.72,406988666859.61,ETH
"Tuesday, July 15, 2025",3013.29,3142.43,2934.37,3139.89,39013656111.94,379030219975.84,ETH
"Monday, July 14, 2025",2973.23,3079.99,2965.32,3013.35,36349290556.46,363749649349.02,ETH
"Sunday, July 13, 2025",2942.85,3016.39,2938.74,2973.36,17361753131.37,358913143072.06,ETH
"Saturday, July 12, 2025",2958.33,2979.78,2907.19,2942.91,16317198253.87,355247159427.40,ETH
"Friday, July 11, 2025",2954.83,3038.14,2916.96,2957.89,36226558862.52,357117401369.22,ETH
"Thursday, July 10, 2025",2770.74,2995.15,2757.27,2954.85,33929201260.58,356696239886.78,ETH
"Wednesday, July 9, 2025",2615.51,2794.52,2591.95,2770.78,27229452848.56,334473818049.21,ETH
"Tuesday, July 8, 2025",2542.97,2626.66,2525.44,2615.51,17537487205.94,315735197044.02,ETH
"Monday, July 7, 2025",2571.40,2589.32,2517.90,2543.01,18440266946.97,306979770240.64,ETH
"Sunday, July 6, 2025",2517.28,2603.06,2505.37,2571.24,13190436110.06,310410971807.55,ETH
"Saturday, July 5, 2025",2508.10,2529.84,2489.00,2517.28,9289382302.08,303878452368.58,ETH
"Friday, July 4, 2025",2590.85,2601.12,2475.75,2508.52,17222740208.98,302770026673.42,ETH
"Thursday, July 3, 2025",2570.80,2635.19,2558.58,2591.01,20873559425.27,312759675351.80,ETH
"Wednesday, July 2, 2025",2405.86,2616.78,2378.39,2571.34,22792512024.56,310339846865.39,ETH
"Tuesday, July 1, 2025",2486.43,2500.59,2389.82,2405.79,15025451795.54,290429260004.66,ETH
"Monday, June 30, 2025",2500.61,2521.72,2438.05,2486.46,16859727663.03,300156161035.07,ETH
"Sunday, June 29, 2025",2437.11,2523.32,2417.63,2500.96,12500580478.82,301867694928.40,ETH
"Saturday, June 28, 2025",2423.93,2448.19,2407.76,2437.11,8273074809.28,294203392796.49,ETH
"Friday, June 27, 2025",2416.02,2463.15,2386.32,2423.87,15309834969.70,292611526212.54,ETH
"Thursday, June 26, 2025",2419.15,2519.62,2399.53,2416.15,18300413888.04,291658126824.84,ETH
"Wednesday, June 25, 2025",2448.74,2468.68,2394.61,2419.31,17158118624.58,292037377354.17,ETH
"Tuesday, June 24, 2025",2421.83,2481.22,2379.57,2448.01,19539047009.43,295609805733.38,ETH
"Monday, June 23, 2025",2228.48,2434.24,2191.42,2421.82,26247439428.72,292362889282.03,ETH
"Sunday, June 22, 2025",2298.84,2313.85,2116.68,2228.21,28458151601.48,269022834505.99,ETH
"Saturday, June 21, 2025",2407.35,2448.41,2222.81,2300.50,16108791761.83,277516651119.22,ETH
"Friday, June 20, 2025",2521.53,2569.01,2371.47,2407.30,22592586688.09,290615792923.24,ETH
"Thursday, June 19, 2025",2524.40,2546.77,2486.10,2521.65,12782730709.36,304399901342.93,ETH
"Wednesday, June 18, 2025",2510.82,2546.63,2469.05,2524.30,19873957904.83,304747629140.47,ETH
"Tuesday, June 17, 2025",2540.31,2617.90,2456.65,2510.76,25653232897.12,303107908642.65,ETH
"Monday, June 16, 2025",2547.23,2680.09,2517.15,2540.61,22792449577.22,306669359545.91,ETH
"Sunday, June 15, 2025",2533.18,2558.68,2493.20,2546.84,13961893827.76,307504024675.85,ETH
"Saturday, June 14, 2025",2579.72,2580.16,2491.49,2533.44,14285000472.85,305808836419.54,ETH
"Friday, June 13, 2025",2651.92,2651.92,2443.96,2579.49,37986747138.47,311427701465.83,ETH
"Thursday, June 12, 2025",2773.60,2784.26,2619.97,2651.80,25924959612.73,320144033677.27,ETH
"Wednesday, June 11, 2025",2813.74,2877.63,2746.46,2773.53,30705408053.77,334834778705.72,ETH
"Tuesday, June 10, 2025",2681.29,2824.81,2658.68,2813.52,35555755055.15,339682097824.21,ETH
"Monday, June 9, 2025",2510.84,2693.81,2479.87,2681.52,20605172559.53,323692699196.23,ETH
"Sunday, June 8, 2025",2526.19,2547.47,2493.92,2510.79,12097170202.77,303116033270.06,ETH
"Saturday, June 7, 2025",2477.18,2543.05,2459.14,2526.51,11664303387.31,304970073785.67,ETH
"Friday, June 6, 2025",2416.45,2530.39,2387.61,2477.19,19407449564.60,299050574908.76,ETH
"Thursday, June 5, 2025",2608.61,2640.60,2395.75,2416.29,26194462736.91,291720663907.43,ETH
"Wednesday, June 4, 2025",2593.48,2677.97,2585.74,2608.64,18621211034.52,314918757612.67,ETH
"Tuesday, June 3, 2025",2607.20,2652.42,2582.25,2593.28,18291179016.33,313093905738.22,ETH
"Monday, June 2, 2025",2536.18,2615.52,2477.29,2607.10,16744168823.55,314750525763.57,ETH
"Sunday, June 1, 2025",2529.10,2547.77,2472.54,2536.27,13287852481.91,306177993353.16,ETH
"Saturday, May 31, 2025",2529.83,2550.48,2484.22,2529.09,13992843764.89,305322676115.81,ETH
"Friday, May 30, 2025",2632.84,2648.26,2510.16,2529.94,24599403942.53,305412785923.94,ETH
"Thursday, May 29, 2025",2681.84,2784.75,2620.98,2632.65,27567479810.57,317848679436.61,ETH
"Wednesday, May 28, 2025",2663.01,2688.74,2611.16,2682.21,19087366067.61,323766194607.74,ETH
"Tuesday, May 27, 2025",2564.14,2712.29,2512.59,2663.07,26264200535.87,321493910372.99,ETH
"Monday, May 26, 2025",2551.38,2598.57,2530.32,2564.14,14936610009.42,309558187628.49,ETH
"Sunday, May 25, 2025",2530.89,2553.87,2467.88,2551.76,14556431364.04,308017902682.78,ETH
"Saturday, May 24, 2025",2526.39,2575.13,2516.02,2530.65,11380899855.94,305544348106.31,ETH
"Friday, May 23, 2025",2664.08,2731.22,2504.87,2526.44,30536501878.09,305001571950.00,ETH
"Thursday, May 22, 2025",2552.77,2691.10,2546.43,2664.16,26596978352.20,321626120281.28,ETH
"Wednesday, May 21, 2025",2524.16,2614.06,2454.54,2552.35,31952904125.33,308188192621.31,ETH
"Tuesday, May 20, 2025",2529.14,2585.62,2446.45,2524.17,23453322577.82,304734963121.86,ETH
"Monday, May 19, 2025",2498.80,2545.46,2353.43,2529.17,27351331811.33,305336095481.65,ETH
"Sunday, May 18, 2025",2475.77,2585.70,2344.67,2498.23,25005164865.17,301674095951.83,ETH
"Saturday, May 17, 2025",2536.30,2537.78,2449.07,2475.75,18830706229.93,298893909612.58,ETH
"Friday, May 16, 2025",2547.06,2645.61,2532.03,2536.30,21298907762.64,306201938160.19,ETH
"Thursday, May 15, 2025",2610.03,2645.07,2482.21,2546.86,26637688883.37,307501964918.58,ETH
"Wednesday, May 14, 2025",2680.26,2721.95,2549.68,2610.06,26602676587.68,315104897273.59,ETH
"Tuesday, May 13, 2025",2496.34,2736.89,2418.33,2680.13,33528741589.68,323585610369.77,ETH
